"V1"	"V2"	"complex"
"9240"	"CCNT1"	"LARP7"	"7SK RNP complex"
"9241"	"HEXIM1"	"LARP7"	"7SK RNP complex"
"9242"	"CDK9"	"LARP7"	"7SK RNP complex"
"9243"	"SIAH2"	"ZYX"	"LATS2-SIAH2-ZYX complex"
"9244"	"LATS2"	"SIAH2"	"LATS2-SIAH2-ZYX complex"
"9245"	"LATS2"	"ZYX"	"LATS2-SIAH2-ZYX complex"
"9246"	"LHFPL5"	"TMIE"	"Tmie-Pcdh15(CD1-2)-Lhfpl5 complex"
"9247"	"LHFPL5"	"PCDH15"	"Tmie-Pcdh15(CD1-2)-Lhfpl5 complex"
"9248"	"PCDH15"	"TMIE"	"Tmie-Pcdh15(CD1-2)-Lhfpl5 complex"
"9249"	"APBB1"	"KAT5"	"APP-APBB1-KAT5 complex"
"9250"	"APP"	"KAT5"	"APP-APBB1-KAT5 complex"
"9251"	"SHLD2"	"SHLD3"	"Shieldin complex"
"9252"	"SHLD1"	"SHLD3"	"Shieldin complex"
"9253"	"MAD2L2"	"SHLD3"	"Shieldin complex"
"9254"	"SHLD1"	"SHLD2"	"Shieldin complex"
"9255"	"MAD2L2"	"SHLD2"	"Shieldin complex"
"9256"	"MAD2L2"	"SHLD1"	"Shieldin complex"
"9257"	"MAP2K4"	"NBR1"	"MAP2K4-MAP3K3-NBR1 complex"
"9258"	"MAP2K4"	"MAP3K3"	"MAP2K4-MAP3K3-NBR1 complex"
"9259"	"MAP3K3"	"NBR1"	"MAP2K4-MAP3K3-NBR1 complex"
"9260"	"ESR1"	"MED7"	"ESR1-TRAP/Mediator coactivator complex"
"9261"	"EP300"	"MED7"	"ESR1-TRAP/Mediator coactivator complex"
"9262"	"MED7"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9263"	"EP300"	"MED14"	"ESR1-TRAP/Mediator coactivator complex"
"9264"	"MED14"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9265"	"EP300"	"MED24"	"ESR1-TRAP/Mediator coactivator complex"
"9266"	"MED24"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9267"	"ESR1"	"MED6"	"ESR1-TRAP/Mediator coactivator complex"
"9268"	"EP300"	"MED6"	"ESR1-TRAP/Mediator coactivator complex"
"9269"	"MED6"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9270"	"CCNC"	"ESR1"	"ESR1-TRAP/Mediator coactivator complex"
"9271"	"CDK8"	"ESR1"	"ESR1-TRAP/Mediator coactivator complex"
"9272"	"ESR1"	"MED21"	"ESR1-TRAP/Mediator coactivator complex"
"9273"	"ESR1"	"MED10"	"ESR1-TRAP/Mediator coactivator complex"
"9274"	"ESR1"	"MED20"	"ESR1-TRAP/Mediator coactivator complex"
"9275"	"CCNC"	"EP300"	"ESR1-TRAP/Mediator coactivator complex"
"9276"	"CCNC"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9277"	"CDK8"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9278"	"EP300"	"MED21"	"ESR1-TRAP/Mediator coactivator complex"
"9279"	"EP300"	"MED12"	"ESR1-TRAP/Mediator coactivator complex"
"9280"	"EP300"	"MED10"	"ESR1-TRAP/Mediator coactivator complex"
"9281"	"EP300"	"MED20"	"ESR1-TRAP/Mediator coactivator complex"
"9282"	"EP300"	"MED17"	"ESR1-TRAP/Mediator coactivator complex"
"9283"	"EP300"	"MED13"	"ESR1-TRAP/Mediator coactivator complex"
"9284"	"EP300"	"MED23"	"ESR1-TRAP/Mediator coactivator complex"
"9285"	"EP300"	"MED16"	"ESR1-TRAP/Mediator coactivator complex"
"9286"	"MED21"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9287"	"MED1"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9288"	"MED12"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9289"	"MED10"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9290"	"MED20"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9291"	"MED17"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9292"	"MED13"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9293"	"MED23"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9294"	"MED16"	"NCOA1"	"ESR1-TRAP/Mediator coactivator complex"
"9295"	"MED20"	"MED23"	"ESR1-TRAP/Mediator coactivator complex"
"9296"	"ESR2"	"MED7"	"ESR2-TRAP/Mediator coactivator complex"
"9297"	"ESR2"	"MED14"	"ESR2-TRAP/Mediator coactivator complex"
"9298"	"ESR2"	"MED24"	"ESR2-TRAP/Mediator coactivator complex"
"9299"	"ESR2"	"MED6"	"ESR2-TRAP/Mediator coactivator complex"
"9300"	"CCNC"	"ESR2"	"ESR2-TRAP/Mediator coactivator complex"
"9301"	"CDK8"	"ESR2"	"ESR2-TRAP/Mediator coactivator complex"
"9302"	"EP300"	"ESR2"	"ESR2-TRAP/Mediator coactivator complex"
"9303"	"ESR2"	"MED21"	"ESR2-TRAP/Mediator coactivator complex"
"9304"	"ESR2"	"MED1"	"ESR2-TRAP/Mediator coactivator complex"
"9305"	"ESR2"	"NCOA1"	"ESR2-TRAP/Mediator coactivator complex"
"9306"	"ESR2"	"MED12"	"ESR2-TRAP/Mediator coactivator complex"
"9307"	"ESR2"	"MED10"	"ESR2-TRAP/Mediator coactivator complex"
"9308"	"ESR2"	"MED20"	"ESR2-TRAP/Mediator coactivator complex"
"9309"	"ESR2"	"MED17"	"ESR2-TRAP/Mediator coactivator complex"
"9310"	"ESR2"	"MED13"	"ESR2-TRAP/Mediator coactivator complex"
"9311"	"ESR2"	"MED23"	"ESR2-TRAP/Mediator coactivator complex"
"9312"	"ESR2"	"MED16"	"ESR2-TRAP/Mediator coactivator complex"
"9313"	"AKAP13"	"MAP2K3"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9314"	"MAP2K3"	"PKN1"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9315"	"MAP2K3"	"MAPK14"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9316"	"MAP2K3"	"MAP3K20"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9317"	"AKAP13"	"PKN1"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9318"	"AKAP13"	"MAPK14"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9319"	"AKAP13"	"MAP3K20"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9320"	"MAPK14"	"PKN1"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9321"	"MAP3K20"	"PKN1"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9322"	"MAP3K20"	"MAPK14"	"AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex"
"9323"	"RBMX"	"TOP1"	"NARC1 complex"
"9324"	"ALYREF"	"TOP1"	"NARC1 complex"
"9325"	"CDC5L"	"TOP1"	"NARC1 complex"
"9326"	"PRPF19"	"TOP1"	"NARC1 complex"
"9327"	"ALYREF"	"RBMX"	"NARC1 complex"
"9328"	"CDC5L"	"RBMX"	"NARC1 complex"
"9329"	"PRPF19"	"RBMX"	"NARC1 complex"
"9330"	"ALYREF"	"CDC5L"	"NARC1 complex"
"9331"	"ALYREF"	"PRPF19"	"NARC1 complex"
"9332"	"FAM98B"	"ZBTB8OS"	"tRNA splicing ligase"
"9333"	"DDX1"	"ZBTB8OS"	"tRNA splicing ligase"
"9334"	"C2orf49"	"ZBTB8OS"	"tRNA splicing ligase"
"9335"	"RTRAF"	"ZBTB8OS"	"tRNA splicing ligase"
"9336"	"RTCB"	"ZBTB8OS"	"tRNA splicing ligase"
"9337"	"RUNX3"	"TCF4"	"CTNNB1-RUNX3-TCF4 complex"
"9338"	"CTNNB1"	"RUNX3"	"CTNNB1-RUNX3-TCF4 complex"
"9339"	"CREB1"	"CREBBP"	"Creb1-Crebbp-Rbbp4 complex"
"9340"	"CREBBP"	"RBBP4"	"Creb1-Crebbp-Rbbp4 complex"
"9341"	"CREB1"	"RBBP4"	"Creb1-Crebbp-Rbbp4 complex"
"9342"	"ADA"	"DPP4"	"ADA-ADORA2A-DPP4 complex"
"9343"	"ADA"	"ADORA2A"	"ADA-ADORA2A-DPP4 complex"
"9344"	"ADORA2A"	"DPP4"	"ADA-ADORA2A-DPP4 complex"
"9345"	"ISL1"	"TGFB1I1"	"LIM protein complex LHX3-TGFB1I1-ISL1"
"9346"	"LHX3"	"TGFB1I1"	"LIM protein complex LHX3-TGFB1I1-ISL1"
"9347"	"ISL1"	"LHX3"	"LIM protein complex LHX3-TGFB1I1-ISL1"
"9348"	"ISL1"	"STAT3"	"MN-hexamer complex"
"9349"	"LHX3"	"STAT3"	"MN-hexamer complex"
"9350"	"EGLN1"	"VHL"	"PHD2-LIMD1-VHL complex"
"9351"	"LIMD1"	"VHL"	"PHD2-LIMD1-VHL complex"
"9352"	"EGLN1"	"LIMD1"	"PHD2-LIMD1-VHL complex"
"9353"	"LIMK1"	"YWHAZ"	"LIM kinase-slingshot phosphatase complex"
"9354"	"LIMK1"	"SSH1"	"LIM kinase-slingshot phosphatase complex"
"9355"	"SSH1"	"YWHAZ"	"LIM kinase-slingshot phosphatase complex"
"9356"	"HSF1"	"PPP2R2A"	"HSF1-IER5-PP2A complex"
"9357"	"IER5"	"PPP2R2A"	"HSF1-IER5-PP2A complex"
"9358"	"HSF1"	"PPP2CA"	"HSF1-IER5-PP2A complex"
"9359"	"IER5"	"PPP2CA"	"HSF1-IER5-PP2A complex"
"9360"	"HSF1"	"IER5"	"HSF1-IER5-PP2A complex"
"9361"	"HSF1"	"PARP1"	"HSF1\u2013PARP1\u2013PARP13 complex"
"9362"	"PARP1"	"ZC3HAV1"	"HSF1\u2013PARP1\u2013PARP13 complex"
"9363"	"HSF1"	"ZC3HAV1"	"HSF1\u2013PARP1\u2013PARP13 complex"
"9364"	"HSPA8"	"HSPBP1"	"HSPA8-HSPBP1-STUB1 complex"
"9365"	"HSPBP1"	"STUB1"	"HSPA8-HSPBP1-STUB1 complex"
"9366"	"BAG1"	"HSPA8"	"BAG1-HSPA8-STUB1 complex"
"9367"	"BAG1"	"STUB1"	"BAG1-HSPA8-STUB1 complex"
"9368"	"IFIT2"	"IFIT3"	"IFI1-IFI2-IFI3 complex"
"9369"	"IFIT1"	"IFIT3"	"IFI1-IFI2-IFI3 complex"
"9370"	"IFIT1"	"IFIT2"	"IFI1-IFI2-IFI3 complex"
"9371"	"CSDE1"	"IGF2BP1"	"CSDE1-IGF2BP1-PABPC1 complex"
"9372"	"IGF2BP1"	"PABPC1"	"CSDE1-IGF2BP1-PABPC1 complex"
"9373"	"DOCK1"	"GNG2"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9374"	"ELMO2"	"GNG2"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9375"	"ADGRA2"	"GNG2"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9376"	"DOCK1"	"GNB1"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9377"	"ELMO2"	"GNB1"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9378"	"ADGRA2"	"GNB1"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9379"	"DOCK1"	"ELMO2"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9380"	"ADGRA2"	"DOCK1"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9381"	"ADGRA2"	"ELMO2"	"ADGRA2-DOCK1-ELMO2-GNB1-GNG2 complex"
"9382"	"CAMK4"	"HSPA8"	"CAMK4-HSPA1L-HSPA8-IQCG complex"
"9383"	"HSPA8"	"IQCG"	"CAMK4-HSPA1L-HSPA8-IQCG complex"
"9384"	"CAMK4"	"HSPA1L"	"CAMK4-HSPA1L-HSPA8-IQCG complex"
"9385"	"HSPA1L"	"IQCG"	"CAMK4-HSPA1L-HSPA8-IQCG complex"
"9386"	"CAMK4"	"IQCG"	"CAMK4-HSPA1L-HSPA8-IQCG complex"
"9387"	"IRAK1"	"MYD88"	"IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex"
"9388"	"MYD88"	"PELI1"	"IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex"
"9389"	"IRAK4"	"MYD88"	"IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex"
"9390"	"MYD88"	"TRAF6"	"IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex"
"9391"	"IRAK2"	"MYD88"	"IRAK2-IRAK4-MYD88 complex"
"9392"	"IRAK2"	"IRAK4"	"IRAK2-IRAK4-MYD88 complex"
"9393"	"CHMP1B"	"IST1"	"CAPN7-CHMP1B-IST1 complex"
"9394"	"CAPN7"	"IST1"	"CAPN7-CHMP1B-IST1 complex"
"9395"	"CAPN7"	"CHMP1B"	"CAPN7-CHMP1B-IST1 complex"
"9396"	"AQR"	"ZNF830"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9397"	"AQR"	"XAB2"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9398"	"AQR"	"ISY1"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9399"	"AQR"	"PRPF19"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9400"	"AQR"	"PPIE"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9401"	"XAB2"	"ZNF830"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9402"	"ISY1"	"ZNF830"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9403"	"PRPF19"	"ZNF830"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9404"	"PPIE"	"ZNF830"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9405"	"PPIE"	"XAB2"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9406"	"ISY1"	"PPIE"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9407"	"PPIE"	"PRPF19"	"AQR-ISY1-PPIE-PRPF19-XAB2-ZNF830 complex"
"9408"	"MAVS"	"PCBP2"	"ITCH-MAVS-PCBP2 complex"
"9409"	"ITCH"	"PCBP2"	"ITCH-MAVS-PCBP2 complex"
"9410"	"ITCH"	"MAVS"	"ITCH-MAVS-PCBP2 complex"
"9411"	"ITCH"	"MAP3K7"	"ITCH-MAP3K7-NDFIP1 complex"
"9412"	"MAP3K7"	"NDFIP1"	"ITCH-MAP3K7-NDFIP1 complex"
"9413"	"ITCH"	"NDFIP1"	"ITCH-MAP3K7-NDFIP1 complex"
"9414"	"CD177"	"ITGB2"	"CD17-ITGAM-ITGB2 complex"
"9415"	"CD177"	"ITGAM"	"CD17-ITGAM-ITGB2 complex"
"9416"	"HYPK"	"NAA10"	"HYPK-NAA10-NAA15 complex"
"9417"	"HYPK"	"NAA15"	"HYPK-NAA10-NAA15 complex"
"9418"	"MSN"	"SLC9A3R1"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9419"	"RDX"	"SLC9A3R1"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9420"	"PAG1"	"SLC9A3R1"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9421"	"EZR"	"MSN"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9422"	"EZR"	"RDX"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9423"	"EZR"	"PAG1"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9424"	"MSN"	"RDX"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9425"	"MSN"	"PAG1"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9426"	"PAG1"	"RDX"	"EZR-MSN-PAG1-RDX-SLC9A3R1 complex"
"9427"	"ATG14"	"BECN1"	"Vps34 Complex I"
"9428"	"BECN1"	"NRBF2"	"Vps34 Complex I"
"9429"	"ATG14"	"NRBF2"	"Vps34 Complex I"
"9430"	"ATG14"	"PIK3R4"	"Vps34 Complex I"
"9431"	"NRBF2"	"PIK3C3"	"Vps34 Complex I"
"9432"	"NRBF2"	"PIK3R4"	"Vps34 Complex I"
"9433"	"CFAP91"	"PRKAR2B"	"AKAP1-MAATS1-MYCBP-PRKAR2B complex"
"9434"	"AKAP1"	"CFAP91"	"AKAP1-MAATS1-MYCBP-PRKAR2B complex"
"9435"	"CFAP91"	"MYCBP"	"AKAP1-MAATS1-MYCBP-PRKAR2B complex"
"9436"	"POLD2"	"REV3L"	"DNA polymerase zeta"
"9437"	"POLD3"	"REV3L"	"DNA polymerase zeta"
"9438"	"MAD2L2"	"POLD2"	"DNA polymerase zeta"
"9439"	"MAD2L2"	"POLD3"	"DNA polymerase zeta"
"9440"	"EPHA8"	"RINL"	"ANKS1A-EPHA8-RINL complex"
"9441"	"ANKS1A"	"EPHA8"	"ANKS1A-EPHA8-RINL complex"
"9442"	"ANKS1A"	"RINL"	"ANKS1A-EPHA8-RINL complex"
"9443"	"BCL10"	"CARD14"	"BCL10-CARD14-MALT1 complex"
"9444"	"CARD14"	"MALT1"	"BCL10-CARD14-MALT1 complex"
"9445"	"ERN1"	"TRAF2"	"ERN1-MAP3K5-TRAF2 complex"
"9446"	"ERN1"	"MAP3K5"	"ERN1-MAP3K5-TRAF2 complex"
"9447"	"MAP3K5"	"TRAF2"	"ERN1-MAP3K5-TRAF2 complex"
"9448"	"ITCH"	"UBE2L3"	"ITCH-NDFIP1-UBE2L3 complex"
"9449"	"NDFIP1"	"UBE2L3"	"ITCH-NDFIP1-UBE2L3 complex"
"9450"	"AKT1"	"HSPB1"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9451"	"HSPB1"	"MAPKAPK2"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9452"	"HSPB1"	"MAPK14"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9453"	"AKT1"	"MAPKAPK2"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9454"	"AKT1"	"MAPK14"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9455"	"MAPK14"	"MAPKAPK2"	"AKT1-HSPB1-MAPK14-MAPKAPK2 complex"
"9456"	"MCM7"	"PCNA"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9457"	"MCM2"	"PCNA"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9458"	"PCNA"	"TICRR"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9459"	"DONSON"	"PCNA"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9460"	"MCM7"	"TICRR"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9461"	"DONSON"	"MCM7"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9462"	"MCM2"	"TICRR"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9463"	"DONSON"	"MCM2"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9464"	"DONSON"	"TICRR"	"DONSON-MCM2-MCM7-PCNA-TICRR complex"
"9465"	"MCM9"	"NBN"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9466"	"MCM8"	"NBN"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9467"	"MCM9"	"MRE11"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9468"	"MCM8"	"MRE11"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9469"	"MCM9"	"RAD50"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9470"	"MCM8"	"RAD50"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9471"	"MCM8"	"MCM9"	"MCM8-MCM9-MRE11A-NBN-RAD50 complex"
"9472"	"SMC2"	"TERF2"	"MCPH1-Condensin II complex"
"9473"	"MCPH1"	"SMC2"	"MCPH1-Condensin II complex"
"9474"	"SMC2"	"TERF2IP"	"MCPH1-Condensin II complex"
"9475"	"NCAPD3"	"TERF2"	"MCPH1-Condensin II complex"
"9476"	"MCPH1"	"NCAPD3"	"MCPH1-Condensin II complex"
"9477"	"NCAPD3"	"TERF2IP"	"MCPH1-Condensin II complex"
"9478"	"NCAPH2"	"TERF2"	"MCPH1-Condensin II complex"
"9479"	"NCAPG2"	"TERF2"	"MCPH1-Condensin II complex"
"9480"	"MCPH1"	"TERF2"	"MCPH1-Condensin II complex"
"9481"	"SMC4"	"TERF2"	"MCPH1-Condensin II complex"
"9482"	"MCPH1"	"NCAPH2"	"MCPH1-Condensin II complex"
"9483"	"NCAPH2"	"TERF2IP"	"MCPH1-Condensin II complex"
"9484"	"MCPH1"	"NCAPG2"	"MCPH1-Condensin II complex"
"9485"	"NCAPG2"	"TERF2IP"	"MCPH1-Condensin II complex"
"9486"	"MCPH1"	"SMC4"	"MCPH1-Condensin II complex"
"9487"	"MCPH1"	"TERF2IP"	"MCPH1-Condensin II complex"
"9488"	"SMC4"	"TERF2IP"	"MCPH1-Condensin II complex"
"9489"	"MDM4"	"TP53"	"MDM2-MDM4-TP53 complex"
"9490"	"MDM2"	"MDM4"	"MDM2-MDM4-TP53 complex"
"9491"	"TP53"	"WWOX"	"MDM2-TP53-WWOX complex"
"9492"	"MDM2"	"WWOX"	"MDM2-TP53-WWOX complex"
"9493"	"HOXD4"	"MEIS1"	"HOXD4-MEIS1-PBX1 complex"
"9494"	"MEIS1"	"PBX1"	"HOXD4-MEIS1-PBX1 complex"
"9495"	"HOXD4"	"PBX1"	"HOXD4-MEIS1-PBX1 complex"
"9496"	"HOXD9"	"MEIS1"	"HOXD9-MEIS1-PBX1 complex"
"9497"	"HOXD9"	"PBX1"	"HOXD9-MEIS1-PBX1 complex"
"9498"	"HOXD10"	"MEIS1"	"HOXD10-MEIS1-PBX1 complex"
"9499"	"HOXD10"	"PBX1"	"HOXD10-MEIS1-PBX1 complex"
"9500"	"PAX2"	"TLX1"	"EYA1-PAX2-TLX1 complex"
"9501"	"EYA1"	"TLX1"	"EYA1-PAX2-TLX1 complex"
"9502"	"EYA1"	"PAX2"	"EYA1-PAX2-TLX1 complex"
"9503"	"GABBR2"	"GRM1"	"GABA receptor GBR1-GBR2-mGluR1 receptor complex"
"9504"	"GABBR1"	"GABBR2"	"GABA receptor GBR1-GBR2-mGluR1 receptor complex"
"9505"	"GABBR1"	"GRM1"	"GABA receptor GBR1-GBR2-mGluR1 receptor complex"
"9506"	"CNR1"	"DRD2"	"A2AR-D2R-CB1R receptor complex"
"9507"	"ADORA2A"	"DRD2"	"A2AR-D2R-CB1R receptor complex"
"9508"	"ADORA2A"	"CNR1"	"A2AR-D2R-CB1R receptor complex"
"9509"	"TULP3"	"WDR19"	"Intraflagellar transport complex A TULP3-IFT122-IFT140-IFT144 subcomplex"
"9510"	"IFT140"	"TULP3"	"Intraflagellar transport complex A TULP3-IFT122-IFT140-IFT144 subcomplex"
"9511"	"IFT122"	"TULP3"	"Intraflagellar transport complex A TULP3-IFT122-IFT140-IFT144 subcomplex"
"9512"	"IFT43"	"TTC21B"	"Intraflagellar transport complex A peripheral subcomplex"
"9513"	"IFT43"	"WDR35"	"Intraflagellar transport complex A peripheral subcomplex"
"9514"	"GNB1"	"PPP1CC"	"PP1c-Gbeta1 complex"
"9515"	"GNB1"	"PPP1CA"	"PP1c-Gbeta1 complex"
"9516"	"GNB1"	"PPP1CB"	"PP1c-Gbeta1 complex"
"9517"	"CRABP2"	"RARA"	"CCND3-CRABP2-RARA  complex"
"9518"	"CCND3"	"RARA"	"CCND3-CRABP2-RARA  complex"
"9519"	"CCND3"	"CRABP2"	"CCND3-CRABP2-RARA  complex"
"9520"	"ESR1"	"NCOA2"	"ESR1--EP300-NCOA2 complex"
"9521"	"EP300"	"NCOA2"	"ESR1--EP300-NCOA2 complex"
"9522"	"ATXN3"	"RNF8"	"RNF8-ATX3-p97 complex"
"9523"	"RNF8"	"VCP"	"RNF8-ATX3-p97 complex"
"9524"	"NPLOC4"	"RNF8"	"RNF8-ATX3-p97 complex"
"9525"	"RNF8"	"UFD1"	"RNF8-ATX3-p97 complex"
"9526"	"ATXN3"	"VCP"	"RNF8-ATX3-p97 complex"
"9527"	"ATXN3"	"NPLOC4"	"RNF8-ATX3-p97 complex"
"9528"	"ATXN3"	"UFD1"	"RNF8-ATX3-p97 complex"
"9529"	"MYOD1"	"VGLL4"	"MYOD1-TEAD4-VGLL4 complex"
"9530"	"MYOD1"	"TEAD4"	"MYOD1-TEAD4-VGLL4 complex"
"9531"	"TEAD4"	"VGLL4"	"MYOD1-TEAD4-VGLL4 complex"
"9532"	"RIF1"	"TP53BP1"	"MAD2L2-RIF1-SHLD2-TP53BP1 complex"
"9533"	"SHLD2"	"TP53BP1"	"MAD2L2-RIF1-SHLD2-TP53BP1 complex"
"9534"	"MAD2L2"	"TP53BP1"	"MAD2L2-RIF1-SHLD2-TP53BP1 complex"
"9535"	"RIF1"	"SHLD2"	"MAD2L2-RIF1-SHLD2-TP53BP1 complex"
"9536"	"MAD2L2"	"RIF1"	"MAD2L2-RIF1-SHLD2-TP53BP1 complex"
"9537"	"ALAS1"	"CLPX"	"ALAS1-CLPP-CLPX complex"
"9538"	"CLPP"	"CLPX"	"ALAS1-CLPP-CLPX complex"
"9539"	"ALAS1"	"CLPP"	"ALAS1-CLPP-CLPX complex"
"9540"	"AXL"	"MET"	"AXL-DOCK1-ELMO2-MET complex"
"9541"	"DOCK1"	"MET"	"AXL-DOCK1-ELMO2-MET complex"
"9542"	"ELMO2"	"MET"	"AXL-DOCK1-ELMO2-MET complex"
"9543"	"AXL"	"DOCK1"	"AXL-DOCK1-ELMO2-MET complex"
"9544"	"AXL"	"ELMO2"	"AXL-DOCK1-ELMO2-MET complex"
"9545"	"PLK1"	"SPAG9"	"FOXK1-PLK1-SPAG9 complex"
"9546"	"FOXK1"	"SPAG9"	"FOXK1-PLK1-SPAG9 complex"
"9547"	"FOXK1"	"PLK1"	"FOXK1-PLK1-SPAG9 complex"
"9548"	"FOXK2"	"SPAG9"	"FOXK2-PLK1-SPAG9 complex"
"9549"	"FOXK2"	"PLK1"	"FOXK2-PLK1-SPAG9 complex"
"9550"	"ARRB2"	"GNG2"	"ARRB2-GNB1-GNG2-PTH1R complex"
"9551"	"ARRB2"	"GNB1"	"ARRB2-GNB1-GNG2-PTH1R complex"
"9552"	"ARRB2"	"PTH1R"	"ARRB2-GNB1-GNG2-PTH1R complex"
"9553"	"MAP2K5"	"PRKCD"	"MAP2K5-PRKCD-SQSTM1 complex"
"9554"	"PRKCD"	"SQSTM1"	"MAP2K5-PRKCD-SQSTM1 complex"
"9555"	"ELL"	"LARP7"	"7SK snRNP-LEC complex"
"9556"	"ELL"	"ICE2"	"7SK snRNP-LEC complex"
"9557"	"ELL"	"MEPCE"	"7SK snRNP-LEC complex"
"9558"	"ELL"	"ZC3H8"	"7SK snRNP-LEC complex"
"9559"	"ELL"	"ICE1"	"7SK snRNP-LEC complex"
"9560"	"ICE2"	"LARP7"	"7SK snRNP-LEC complex"
"9561"	"LARP7"	"MEPCE"	"7SK snRNP-LEC complex"
"9562"	"LARP7"	"ZC3H8"	"7SK snRNP-LEC complex"
"9563"	"ICE1"	"LARP7"	"7SK snRNP-LEC complex"
